tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,stage,favorite_count,retweet_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
827324948884643840,2017-02-03 01:16:53,Twitter for iPhone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",https://twitter.com/dog_rates/status/827324948884643840/photo/1,12,10,Ralphie,,15342,2897,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,1.0,Golden_retriever,0.3525,True,Toy_poodle,0.1789,True,Labrador_retriever,0.0842,True
827199976799354881,2017-02-02 17:00:17,Twitter for iPhone,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,https://twitter.com/dog_rates/status/827199976799354881/photo/1,13,10,Charlie,,10251,2123,,,,,,,,,,,
826958653328592898,2017-02-02 01:01:21,Twitter for iPhone,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,https://twitter.com/dog_rates/status/826958653328592898/photo/1,12,10,Loki,doggo,20891,4777,,,,,,,,,,,
826848821049180160,2017-02-01 17:44:55,Twitter for iPhone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,https://twitter.com/dog_rates/status/826848821049180160/photo/1,13,10,Cupid,doggo,35030,9705,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4.0,Great_pyrenees,0.8588,True,Golden_retriever,0.0235,True,Pekinese,0.0171,True
826615380357632002,2017-02-01 02:17:19,Twitter for iPhone,"RT @dog_rates: Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https:/…",https://twitter.com/dog_rates/status/826615380357632002/photo/1,10,10,,,0,3802,,,,,,,,,,,
826598799820865537,2017-02-01 01:11:25,Twitter for iPhone,"I was going to do 007/10, but the joke wasn't worth the &lt;10 rating",https://twitter.com/dog_rates/status/826598799820865537/photo/1,7,10,,,4973,238,,,,,,,,,,,
826598365270007810,2017-02-01 01:09:42,Twitter for iPhone,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,https://twitter.com/dog_rates/status/826598365270007810/photo/1,13,10,Pawnd,,9701,2251,,,,,,,,,,,
826476773533745153,2017-01-31 17:06:32,Twitter for iPhone,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,https://twitter.com/dog_rates/status/826476773533745153/photo/1,12,10,Pilot,doggo,17829,4024,,,,,,,,,,,
826240494070030336,2017-01-31 01:27:39,Twitter for iPhone,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,https://twitter.com/dog_rates/status/826240494070030336/photo/1,11,10,,,12876,2501,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,1.0,French_bulldog,0.903,True,Pug,0.0962,True,Boston_bull,0.0002,True
826204788643753985,2017-01-30 23:05:46,Twitter for iPhone,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",https://twitter.com/dog_rates/status/826204788643753985/photo/1,13,10,,doggo,4734,877,,,,,,,,,,,
826115272272650244,2017-01-30 17:10:04,Twitter for iPhone,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,https://twitter.com/dog_rates/status/826115272272650244/photo/1,13,10,Ike,,15163,2970,,,,,,,,,,,
825876512159186944,2017-01-30 01:21:19,Twitter for iPhone,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,https://twitter.com/dog_rates/status/825876512159186944/photo/1,11,10,Mo,,10172,1786,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,1.0,Shopping_cart,0.9959,False,Shopping_basket,0.0041,False,Mousetrap,0.0,False
825829644528148480,2017-01-29 22:15:05,Twitter for iPhone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,https://twitter.com/dog_rates/status/825829644528148480/photo/1,12,10,Toby,,12368,2407,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2.0,Great_pyrenees,0.8534,True,Golden_retriever,0.0535,True,English_setter,0.0458,True
825147591692263424,2017-01-28 01:04:51,Twitter for iPhone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,https://twitter.com/dog_rates/status/825147591692263424/photo/1,13,10,Sweet,,17735,4339,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1.0,Pekinese,0.3548,True,Pomeranian,0.2454,True,Toy_poodle,0.1365,True
824796380199809024,2017-01-27 01:49:15,Twitter for iPhone,RT @dog_rates: This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,https://twitter.com/dog_rates/status/824796380199809024/photo/1,11,10,Bailey,,0,5276,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2.0,Gas_pump,0.6764,False,Harvester,0.05,False,Swing,0.0447,False
824775126675836928,2017-01-27 00:24:48,Twitter for iPhone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,https://twitter.com/dog_rates/status/824775126675836928/photo/1,12,10,Scooter,,14475,3356,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1.0,Border_terrier,0.6105,True,Malinois,0.0903,True,Airedale,0.0686,True
824663926340194305,2017-01-26 17:02:56,Twitter for iPhone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,https://twitter.com/dog_rates/status/824663926340194305/photo/1,13,10,Wilson,,10203,1694,,,,,,,,,,,
824297048279236611,2017-01-25 16:45:05,Twitter for iPhone,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,https://twitter.com/dog_rates/status/824297048279236611/photo/1,11,10,Nala,,14605,3693,,,,,,,,,,,
824025158776213504,2017-01-24 22:44:42,Twitter for iPhone,"""I wish we were dogs"" 14/10 for @BadlandsNPS https://t.co/50qq2DItPW",https://twitter.com/dog_rates/status/824025158776213504/photo/1,14,10,,,4688,574,,,,,,,,,,,
823939628516474880,2017-01-24 17:04:50,Twitter for iPhone,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,https://twitter.com/dog_rates/status/823939628516474880/photo/1,12,10,Cash,,10320,2614,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1.0,Schipperke,0.2341,True,Curly-coated_retriever,0.1931,True,Labrador_retriever,0.0952,True
823719002937630720,2017-01-24 02:28:08,Twitter for iPhone,RT @dog_rates: This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever https://t.co/T7Jr4Gw4sC,https://twitter.com/dog_rates/status/823719002937630720/photo/1,12,10,Balto,,0,10712,,,,,,,,,,,
823699002998870016,2017-01-24 01:08:40,Twitter for iPhone,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,https://twitter.com/dog_rates/status/823699002998870016/photo/1,12,10,Winston,,13564,2416,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1.0,Cairn,0.204,True,Snorkel,0.1719,False,Norfolk_terrier,0.1075,True
823581115634085888,2017-01-23 17:20:14,Twitter for iPhone,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,https://twitter.com/dog_rates/status/823581115634085888/photo/1,11,10,Crawford,,12627,2516,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,1.0,Dingo,0.2809,False,German_shepherd,0.194,True,Pembroke,0.1201,True
823333489516937216,2017-01-23 00:56:15,Twitter for iPhone,@HistoryInPics 13/10,https://twitter.com/dog_rates/status/823333489516937216/photo/1,13,10,,,684,22,,,,,,,,,,,
823322678127919110,2017-01-23 00:13:17,Twitter for iPhone,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,https://twitter.com/dog_rates/status/823322678127919110/photo/1,11,10,Wyatt,,15253,3848,,,,,,,,,,,
823269594223824897,2017-01-22 20:42:21,Twitter for iPhone,RT @dog_rates: We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,https://twitter.com/dog_rates/status/823269594223824897/photo/1,11,10,,,0,9498,,,,,,,,,,,
822975315408461824,2017-01-22 01:12:59,Twitter for iPhone,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,https://twitter.com/dog_rates/status/822975315408461824/photo/1,12,10,Albus,,16839,3307,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1.0,Bathtub,0.3311,False,Tub,0.2489,False,Pembroke,0.2332,True
822859134160621569,2017-01-21 17:31:20,Twitter for iPhone,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,https://twitter.com/dog_rates/status/822859134160621569/photo/1,12,10,Hobbes,,12838,2182,,,,,,,,,,,
822647212903690241,2017-01-21 03:29:14,Twitter for iPhone,RT @dog_rates: This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,https://twitter.com/dog_rates/status/822647212903690241/photo/1,13,10,Paisley,,0,6135,,,,,,,,,,,
822610361945911296,2017-01-21 01:02:48,Twitter for iPhone,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,https://twitter.com/dog_rates/status/822610361945911296/photo/1,12,10,,,14363,2824,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1.0,Cocker_spaniel,0.6645,True,Norfolk_terrier,0.0751,True,Norwich_terrier,0.0596,True
822489057087389700,2017-01-20 17:00:46,Twitter for iPhone,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,https://twitter.com/dog_rates/status/822489057087389700/photo/1,13,10,Paisley,,17605,6135,,,,,,,,,,,
822244816520155136,2017-01-20 00:50:15,Twitter for iPhone,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,https://twitter.com/dog_rates/status/822244816520155136/photo/1,11,10,,,33967,9498,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1.0,Samoyed,0.5854,True,Pomeranian,0.1937,True,Arctic_fox,0.0716,False
822163064745328640,2017-01-19 19:25:24,Twitter for iPhone,RT @dog_rates: This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https:…,https://twitter.com/dog_rates/status/822163064745328640/photo/1,11,10,Mattie,,0,4546,,,,,,,,,,,
821886076407029760,2017-01-19 01:04:45,Twitter for iPhone,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,https://twitter.com/dog_rates/status/821886076407029760/photo/1,13,10,Jimison,,10986,2218,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1.0,Golden_retriever,0.2662,True,Cocker_spaniel,0.2233,True,Irish_setter,0.1516,True
821813639212650496,2017-01-18 20:16:54,Twitter for iPhone,RT @dog_rates: Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,https://twitter.com/dog_rates/status/821813639212650496/photo/1,12,10,Hercules,,0,3226,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1.0,Saint_bernard,0.9951,True,Cardigan,0.003,True,English_springer,0.001,True
821765923262631936,2017-01-18 17:07:18,Twitter for iPhone,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,https://twitter.com/dog_rates/status/821765923262631936/photo/1,13,10,Duchess,doggo,8155,1604,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1.0,Golden_retriever,0.9801,True,Labrador_retriever,0.0088,True,Saluki,0.0018,True
821522889702862852,2017-01-18 01:01:34,Twitter for iPhone,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,https://twitter.com/dog_rates/status/821522889702862852/photo/1,13,10,Harlso,,7800,1673,,,,,,,,,,,
821421320206483457,2017-01-17 18:17:58,Twitter for iPhone,RT @dog_rates: This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co…,https://twitter.com/dog_rates/status/821421320206483457/photo/1,12,10,Sampson,doggo,0,5336,,,,,,,,,,,
821407182352777218,2017-01-17 17:21:47,Twitter for iPhone,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,https://twitter.com/dog_rates/status/821407182352777218/photo/1,14,10,Sundance,doggo,11396,4131,,,,,,,,,,,
821153421864615936,2017-01-17 00:33:26,Twitter for iPhone,@imgur for a polar bear tho I'd say 13/10 is appropriate,https://twitter.com/dog_rates/status/821153421864615936/photo/1,13,10,,,241,9,,,,,,,,,,,
821149554670182400,2017-01-17 00:18:04,Twitter for iPhone,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,https://twitter.com/dog_rates/status/821149554670182400/photo/1,12,10,Luca,,8354,1878,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1.0,German_shepherd,0.5159,True,Malinois,0.2037,True,Irish_setter,0.0911,True
821107785811234820,2017-01-16 21:32:06,Twitter for iPhone,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,https://twitter.com/dog_rates/status/821107785811234820/photo/1,11,10,,doggo,9318,2047,,,,,,,,,,,
821044531881721856,2017-01-16 17:20:45,Twitter for iPhone,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,https://twitter.com/dog_rates/status/821044531881721856/photo/1,12,10,Flash,,12312,2191,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1.0,Old_english_sheepdog,0.148,True,Airedale,0.1335,True,Tibetan_mastiff,0.1209,True
820837357901512704,2017-01-16 03:37:31,Twitter for iPhone,RT @dog_rates: This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5…,https://twitter.com/dog_rates/status/820837357901512704/photo/1,12,10,Finn,,0,6447,,,,,,,,,,,
820749716845686786,2017-01-15 21:49:15,Twitter for iPhone,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,https://twitter.com/dog_rates/status/820749716845686786/photo/1,13,10,Sunny,,30683,9506,,,,,,,,,,,
820690176645140481,2017-01-15 17:52:40,Twitter for iPhone,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,https://twitter.com/dog_rates/status/820690176645140481/photo/1,84,70,,,11896,3098,,,,,,,,,,,
820494788566847489,2017-01-15 04:56:16,Twitter for iPhone,"RT @dog_rates: We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t…",https://twitter.com/dog_rates/status/820494788566847489/photo/1,14,10,,,0,542,,,,,,,,,,,
820446719150292993,2017-01-15 01:45:15,Twitter for iPhone,RT @dog_rates: This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,https://twitter.com/dog_rates/status/820446719150292993/photo/1,13,10,Peaches,,0,2470,,,,,,,,,,,
820314633777061888,2017-01-14 17:00:24,Twitter for iPhone,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",https://twitter.com/dog_rates/status/820314633777061888/photo/1,14,10,,,3256,542,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2.0,Gordon_setter,0.9407,True,Black-and-tan_coonhound,0.042,True,Rottweiler,0.0094,True
820078625395449857,2017-01-14 01:22:35,Twitter for iPhone,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,https://twitter.com/dog_rates/status/820078625395449857/photo/1,12,10,,,19232,6022,,,,,,,,,,,
819924195358416896,2017-01-13 15:08:56,Twitter for iPhone,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,https://twitter.com/dog_rates/status/819924195358416896/photo/1,11,10,,doggo,12579,4689,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,1.0,Bathtub,0.1009,False,Shower_curtain,0.0919,False,Tub,0.0492,False
819711362133872643,2017-01-13 01:03:12,Twitter for iPhone,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,https://twitter.com/dog_rates/status/819711362133872643/photo/1,11,10,Howie,,12995,2986,,,,,,,,,,,
819588359383371776,2017-01-12 16:54:26,Twitter for iPhone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,https://twitter.com/dog_rates/status/819588359383371776/photo/1,13,10,Jazzy,,9403,1923,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1.0,Cardigan,0.5479,True,Basenji,0.1164,True,Shetland_sheepdog,0.1017,True
819347104292290561,2017-01-12 00:55:47,Twitter for iPhone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,https://twitter.com/dog_rates/status/819347104292290561/photo/1,12,10,Anna,,7028,1163,,,,,,,,,,,
819227688460238848,2017-01-11 17:01:16,Twitter for iPhone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,https://twitter.com/dog_rates/status/819227688460238848/photo/1,12,10,Finn,,22402,6447,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1.0,Border_terrier,0.4825,True,German_shepherd,0.1811,True,Norwegian_elkhound,0.0653,True
819015337530290176,2017-01-11 02:57:27,Twitter for iPhone,RT @dog_rates: This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,https://twitter.com/dog_rates/status/819015337530290176/photo/1,14,10,Bo,doggo,0,35682,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1.0,Standard_poodle,0.3513,True,Toy_poodle,0.2719,True,Tibetan_terrier,0.0948,True
819015331746349057,2017-01-11 02:57:26,Twitter for iPhone,RT @dog_rates: This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,https://twitter.com/dog_rates/status/819015331746349057/photo/1,14,10,Sunny,doggo,0,18350,,,,,,,,,,,
819006400881917954,2017-01-11 02:21:57,Twitter for iPhone,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,https://twitter.com/dog_rates/status/819006400881917954/photo/1,14,10,Sunny,doggo,44160,18350,,,,,,,,,,,
819004803107983360,2017-01-11 02:15:36,Twitter for iPhone,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,14,10,Bo,doggo,84925,35682,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1.0,Standard_poodle,0.3513,True,Toy_poodle,0.2719,True,Tibetan_terrier,0.0948,True
818646164899774465,2017-01-10 02:30:30,Twitter for iPhone,RT @dog_rates: This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 https://t.co/hfi264QwYM,https://twitter.com/dog_rates/status/818646164899774465/photo/1,11,10,Seamus,,0,20130,,,,,,,,,,,
818627210458333184,2017-01-10 01:15:10,Twitter for iPhone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,https://twitter.com/dog_rates/status/818627210458333184/photo/1,13,10,Wafer,,21803,7282,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1.0,Labrador_retriever,0.3842,True,Beagle,0.2559,True,Grocery_store,0.0798,False
818614493328580609,2017-01-10 00:24:38,Twitter for iPhone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,https://twitter.com/dog_rates/status/818614493328580609/photo/1,12,10,Bear,,9563,2432,,,,,,,,,,,
818536468981415936,2017-01-09 19:14:36,Twitter for iPhone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,https://twitter.com/dog_rates/status/818536468981415936/photo/1,11,10,Tom,,10546,2348,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1.0,Swing,0.9994,False,Welsh_springer_spaniel,0.0001,True,Bow,0.0,False
818307523543449600,2017-01-09 04:04:51,Twitter for iPhone,RT @dog_rates: Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i…,https://twitter.com/dog_rates/status/818307523543449600/photo/1,13,10,Moose,,0,7740,,,,,,,,,,,
818259473185828864,2017-01-09 00:53:55,Twitter for iPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,https://twitter.com/dog_rates/status/818259473185828864/photo/1,12,10,Florence,,10696,2168,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1.0,Miniature_schnauzer,0.3674,True,Toy_poodle,0.1125,True,Standard_schnauzer,0.0954,True
818145370475810820,2017-01-08 17:20:31,Twitter for iPhone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,https://twitter.com/dog_rates/status/818145370475810820/photo/1,11,10,Autumn,,11941,2458,,,,,,,,,,,
817908911860748288,2017-01-08 01:40:55,Twitter for iPhone,"Looks like he went cross-eyed trying way too hard to use the force. 12/10 
https://t.co/bbuKxk0fM8",https://twitter.com/dog_rates/status/817908911860748288/photo/1,12,10,,,4730,762,,,,,,,,,,,
817827839487737858,2017-01-07 20:18:46,Twitter for iPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,https://twitter.com/dog_rates/status/817827839487737858/photo/1,13,10,Buddy,,50069,26045,,,,,,,,,,,
817777686764523521,2017-01-07 16:59:28,Twitter for iPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",https://twitter.com/dog_rates/status/817777686764523521/photo/1,13,10,Dido,doggo,10497,2589,,,,,,,,,,,
817536400337801217,2017-01-07 01:00:41,Twitter for iPhone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",https://twitter.com/dog_rates/status/817536400337801217/photo/1,12,10,Eugene,,11453,2828,,,,,,,,,,,
817423860136083457,2017-01-06 17:33:29,Twitter for iPhone,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,https://twitter.com/dog_rates/status/817423860136083457/photo/1,13,10,Ken,,32820,14086,,,,,,,,,,,
817415592588222464,2017-01-06 17:00:38,Twitter for iPhone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",https://twitter.com/dog_rates/status/817415592588222464/photo/1,11,10,Strudel,,5449,916,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1.0,Doberman,0.8062,True,Black-and-tan_coonhound,0.0974,True,Miniature_pinscher,0.086,True
817171292965273600,2017-01-06 00:49:53,Twitter for iPhone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,https://twitter.com/dog_rates/status/817171292965273600/photo/1,13,10,Tebow,,8534,1947,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1.0,Golden_retriever,0.2955,True,Irish_setter,0.1444,True,Chesapeake_bay_retriever,0.0779,True
817120970343411712,2017-01-05 21:29:55,Twitter for iPhone,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,https://twitter.com/dog_rates/status/817120970343411712/photo/1,13,10,,,11879,2499,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1.0,Saluki,0.5688,True,Afghan_hound,0.2294,True,Golden_retriever,0.1571,True
817056546584727552,2017-01-05 17:13:55,Twitter for iPhone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,https://twitter.com/dog_rates/status/817056546584727552/photo/1,11,10,Chloe,,8370,1582,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1.0,Kelpie,0.8644,True,French_bulldog,0.0975,True,German_shepherd,0.0085,True
816816676327063552,2017-01-05 01:20:46,Twitter for iPhone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,https://twitter.com/dog_rates/status/816816676327063552/photo/1,12,10,Timber,,9749,1952,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1.0,Malamute,0.6682,True,Pembroke,0.105,True,Siberian_husky,0.0779,True
816697700272001025,2017-01-04 17:27:59,Twitter for iPhone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,https://twitter.com/dog_rates/status/816697700272001025/photo/1,12,10,Binky,,9517,2111,,,,,,,,,,,
816450570814898180,2017-01-04 01:05:59,Twitter for iPhone,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,https://twitter.com/dog_rates/status/816450570814898180/photo/1,13,10,Moose,,29549,7740,,,,,,,,,,,
816336735214911488,2017-01-03 17:33:39,Twitter for iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11,10,Dudley,,8378,1874,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1.0,Labrador_retriever,0.9193,True,Kuvasz,0.0495,True,Golden_retriever,0.0119,True
816091915477250048,2017-01-03 01:20:49,Twitter for iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,https://twitter.com/dog_rates/status/816091915477250048/photo/1,12,10,Comet,,8703,2054,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3.0,Pomeranian,0.9673,True,Samoyed,0.0074,True,Papillon,0.006,True
816062466425819140,2017-01-02 23:23:48,Twitter for iPhone,"RT @dog_rates: Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://…",https://twitter.com/dog_rates/status/816062466425819140/photo/1,11,10,Jack,,0,982,,,,,,,,,,,
